vehicle_id,dealer_type,stock_type,mileage,price,model_year,make,model,certified,transmission_from_vin,fuel_type_from_vin,number_price_changes
2194,I,NEW,46,90444,2024,Mercedes-Benz,C-Class,0,A,Gas,0
2195,F,NEW,3861,61242,2024,Mercedes-Benz,CLA,0,A,Gas,0
2196,F,NEW,6,61260,2024,Mercedes-Benz,CLA,0,A,Gas,0
2197,F,NEW,6,61760,2024,Mercedes-Benz,CLA,0,A,Gas,0
2198,F,NEW,490,62192,2024,Mercedes-Benz,CLA,0,A,Gas,0
2199,F,NEW,4812,62452,2024,Mercedes-Benz,CLA,0,A,Gas,0
2200,F,NEW,2878,62958,2024,Mercedes-Benz,CLA,0,A,Gas,0
2201,F,NEW,6,64020,2024,Mercedes-Benz,CLA,0,A,Gas,0
2202,F,NEW,6,67101,2024,Mercedes-Benz,CLA,0,A,Gas,0
2203,I,NEW,3861,61242,2024,Mercedes-Benz,CLA,0,A,Gas,0
2204,I,NEW,6,61260,2024,Mercedes-Benz,CLA,0,A,Gas,0
2205,I,NEW,6,61760,2024,Mercedes-Benz,CLA,0,A,Gas,0
2206,I,NEW,490,62192,2024,Mercedes-Benz,CLA,0,A,Gas,0
2207,I,NEW,4812,62452,2024,Mercedes-Benz,CLA,0,A,Gas,0
2208,I,NEW,2878,62958,2024,Mercedes-Benz,CLA,0,A,Gas,0
2209,I,NEW,6,64020,2024,Mercedes-Benz,CLA,0,A,Gas,0
2210,I,NEW,6,67101,2024,Mercedes-Benz,CLA,0,A,Gas,0
2211,F,NEW,8,62499,2024,Mercedes-Benz,CLA,0,A,Gas,1
2212,I,NEW,24,60899,2024,Mercedes-Benz,CLA,0,A,Gas,1
2213,I,NEW,22,63307,2024,Mercedes-Benz,CLA,0,A,Gas,2
2214,I,NEW,15,64759,2024,Mercedes-Benz,CLA,0,A,Gas,1
2215,I,NEW,90,92917,2024,Mercedes-Benz,CLE,0,A,Gas,1
2216,I,NEW,90,92917,2024,Mercedes-Benz,CLE,0,A,Gas,2
2217,I,NEW,0,0,2024,Mercedes-Benz,CLE,0,A,Gas,0
2218,I,NEW,0,74168,2024,Mercedes-Benz,CLE,0,A,Gas,0
2219,I,NEW,0,74168,2024,Mercedes-Benz,CLE,0,A,Gas,1
2220,I,NEW,90,77368,2024,Mercedes-Benz,CLE,0,A,Gas,4
2221,I,NEW,90,77368,2024,Mercedes-Benz,CLE,0,A,Gas,4
2222,I,NEW,0,79867,2024,Mercedes-Benz,CLE,0,A,Gas,3
2223,I,NEW,0,79867,2024,Mercedes-Benz,CLE,0,A,Gas,3
2224,I,NEW,0,80868,2024,Mercedes-Benz,CLE,0,A,Gas,0
2225,I,NEW,0,80868,2024,Mercedes-Benz,CLE,0,A,Gas,0
2226,I,NEW,9,81525,2024,Mercedes-Benz,CLE,0,A,Gas,0
2227,I,NEW,9,81525,2024,Mercedes-Benz,CLE,0,A,Gas,0
2228,F,NEW,90,89918,2024,Mercedes-Benz,CLE,0,A,Gas,1
2229,F,NEW,6,89980,2024,Mercedes-Benz,CLE,0,A,Gas,0
2230,F,NEW,6,90080,2024,Mercedes-Benz,CLE,0,A,Gas,0
2231,F,NEW,90,71168,2024,Mercedes-Benz,CLE,0,A,Gas,0
2232,F,NEW,90,76268,2024,Mercedes-Benz,CLE,0,A,Gas,0
2233,F,NEW,6,78530,2024,Mercedes-Benz,CLE,0,A,Gas,0
2234,F,NEW,6,79830,2024,Mercedes-Benz,CLE,0,A,Gas,1
2235,F,NEW,90,80168,2024,Mercedes-Benz,CLE,0,A,Gas,1
2236,F,NEW,6,80630,2024,Mercedes-Benz,CLE,0,A,Gas,0
2237,F,NEW,6,84730,2024,Mercedes-Benz,CLE,0,A,Gas,0
2238,I,NEW,90,89918,2024,Mercedes-Benz,CLE,0,A,Gas,1
2239,I,NEW,6,89980,2024,Mercedes-Benz,CLE,0,A,Gas,0
2240,I,NEW,6,90080,2024,Mercedes-Benz,CLE,0,A,Gas,0
2241,I,NEW,90,71168,2024,Mercedes-Benz,CLE,0,A,Gas,0
2242,I,NEW,90,76268,2024,Mercedes-Benz,CLE,0,A,Gas,1
2243,I,NEW,6,78530,2024,Mercedes-Benz,CLE,0,A,Gas,0
2244,I,NEW,6,79834,2024,Mercedes-Benz,CLE,0,A,Gas,0
2245,I,NEW,90,80168,2024,Mercedes-Benz,CLE,0,A,Gas,1
2246,I,NEW,6,80630,2024,Mercedes-Benz,CLE,0,A,Gas,0
2247,I,NEW,6,84730,2024,Mercedes-Benz,CLE,0,A,Gas,0
2248,F,NEW,8,92169,2024,Mercedes-Benz,CLE,0,A,Gas,0
2249,F,NEW,11,81219,2024,Mercedes-Benz,CLE,0,A,Gas,2
2250,F,NEW,16,81619,2024,Mercedes-Benz,CLE,0,A,Gas,2
2251,I,NEW,10,89864,2024,Mercedes-Benz,CLE,0,A,Gas,0
2252,I,NEW,13,78219,2024,Mercedes-Benz,CLE,0,A,Gas,0
2253,I,NEW,10,79419,2024,Mercedes-Benz,CLE,0,A,Gas,0
2254,I,NEW,90,79819,2024,Mercedes-Benz,CLE,0,A,Gas,0
2255,I,NEW,6,80019,2024,Mercedes-Benz,CLE,0,A,Gas,0
2256,F,NEW,9,81525,2024,Mercedes-Benz,CLE,0,A,Gas,0
2257,F,NEW,6,86880,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2258,F,NEW,6,86880,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2259,F,NEW,6,86880,2024,Mercedes-Benz,E-Class,0,A,Gas,1
2260,F,NEW,90,87722,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2261,F,NEW,90,90042,2024,Mercedes-Benz,E-Class,0,A,Gas,1
2262,F,NEW,90,90098,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2263,F,NEW,90,92198,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2264,F,NEW,90,93092,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2265,F,NEW,6,96470,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2266,F,NEW,90,97682,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2267,I,NEW,6,86880,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2268,I,NEW,6,86880,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2269,I,NEW,6,86884,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2270,I,NEW,90,87722,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2271,I,NEW,90,90042,2024,Mercedes-Benz,E-Class,0,A,Gas,1
2272,I,NEW,90,90098,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2273,I,NEW,90,92198,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2274,I,NEW,90,93092,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2275,I,NEW,6,96470,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2276,I,NEW,90,97682,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2277,F,NEW,8,84184,2024,Mercedes-Benz,E-Class,0,A,Gas,1
2278,F,NEW,7,89609,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2279,F,NEW,15,96859,2024,Mercedes-Benz,E-Class,0,A,Gas,2
2280,I,NEW,90,81434,2024,Mercedes-Benz,E-Class,0,A,Gas,3
2281,I,NEW,10,81824,2024,Mercedes-Benz,E-Class,0,A,Gas,3
2282,I,NEW,8,82019,2024,Mercedes-Benz,E-Class,0,A,Gas,3
2283,I,NEW,19,83004,2024,Mercedes-Benz,E-Class,0,A,Gas,3
2284,I,NEW,56,86269,2024,Mercedes-Benz,E-Class,0,A,Gas,3
2285,I,NEW,27,89769,2024,Mercedes-Benz,E-Class,0,A,Gas,0
2286,I,NEW,22,97769,2024,Mercedes-Benz,E-Class,0,A,Gas,1
2287,I,NEW,90,0,2024,Mercedes-Benz,EQB,0,A,Electric,1
2288,I,NEW,90,0,2024,Mercedes-Benz,EQB,0,A,Electric,2
2289,I,NEW,90,75292,2024,Mercedes-Benz,EQB,0,A,Electric,0
2290,I,NEW,90,75292,2024,Mercedes-Benz,EQB,0,A,Electric,0
2291,I,NEW,90,78922,2024,Mercedes-Benz,EQB,0,A,Electric,0
2292,I,NEW,90,78922,2024,Mercedes-Benz,EQB,0,A,Electric,0
2293,F,NEW,90,68538,2024,Mercedes-Benz,EQB,0,A,Electric,1
2294,F,NEW,90,69112,2024,Mercedes-Benz,EQB,0,A,Electric,0
2295,F,NEW,90,71268,2024,Mercedes-Benz,EQB,0,A,Electric,1
2296,F,NEW,90,72048,2024,Mercedes-Benz,EQB,0,A,Electric,1
2297,F,NEW,90,75872,2024,Mercedes-Benz,EQB,0,A,Electric,1
2298,F,NEW,90,76522,2024,Mercedes-Benz,EQB,0,A,Electric,0
2299,F,NEW,90,78922,2024,Mercedes-Benz,EQB,0,A,Electric,1
2300,F,NEW,90,79898,2024,Mercedes-Benz,EQB,0,A,Electric,0
2301,I,NEW,90,68538,2024,Mercedes-Benz,EQB,0,A,Electric,1
2302,I,NEW,90,69112,2024,Mercedes-Benz,EQB,0,A,Electric,0
2303,I,NEW,90,71268,2024,Mercedes-Benz,EQB,0,A,Electric,1
2304,I,NEW,90,72048,2024,Mercedes-Benz,EQB,0,A,Electric,1
2305,I,NEW,90,75872,2024,Mercedes-Benz,EQB,0,A,Electric,1
2306,I,NEW,90,76522,2024,Mercedes-Benz,EQB,0,A,Electric,0
2307,I,NEW,90,78922,2024,Mercedes-Benz,EQB,0,A,Electric,1
2308,I,NEW,90,79898,2024,Mercedes-Benz,EQB,0,A,Electric,1
2309,I,NEW,12,68844,2024,Mercedes-Benz,EQB,0,A,Electric,1
2310,I,NEW,11,74239,2024,Mercedes-Benz,EQB,0,A,Electric,0
2311,F,NEW,6,96980,2024,Mercedes-Benz,EQE,0,A,Electric,1
2312,F,NEW,90,107161,2024,Mercedes-Benz,EQE,0,A,Electric,1
2313,F,NEW,90,107215,2024,Mercedes-Benz,EQE,0,A,Electric,0
2314,I,NEW,6,106980,2024,Mercedes-Benz,EQE,0,A,Electric,1
2315,I,NEW,90,107161,2024,Mercedes-Benz,EQE,0,A,Electric,2
2316,I,NEW,90,107215,2024,Mercedes-Benz,EQE,0,A,Electric,0
2317,I,NEW,36,96659,2024,Mercedes-Benz,EQE,0,A,Electric,2
2318,I,NEW,11,99500,2024,Mercedes-Benz,EQE,0,A,Electric,2
2319,I,NEW,6,114930,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2320,F,NEW,90,155581,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2321,F,NEW,90,160675,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2322,F,NEW,6,100230,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2323,F,NEW,6,100230,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2324,F,NEW,6,100230,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2325,F,NEW,6,101220,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2326,F,NEW,6,102930,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2327,F,NEW,6,103950,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2328,F,NEW,90,105307,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2329,F,NEW,90,108841,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2330,F,NEW,503,111307,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2331,F,NEW,90,111307,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2332,F,NEW,90,111307,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2333,F,NEW,90,113641,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2334,F,NEW,90,113641,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2335,F,NEW,90,115357,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2336,F,NEW,90,115357,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2337,F,NEW,90,116497,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2338,F,NEW,90,116497,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2339,F,NEW,90,116497,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2340,F,NEW,90,119101,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2341,F,NEW,90,119803,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2342,F,NEW,90,119281,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2343,F,NEW,90,119281,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2344,F,NEW,90,119281,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2345,F,NEW,90,129847,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2346,I,NEW,90,155581,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2347,I,NEW,90,160675,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2348,I,NEW,90,105307,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2349,I,NEW,90,108841,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2350,I,NEW,6,110230,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2351,I,NEW,6,110230,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2352,I,NEW,6,111220,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2353,I,NEW,503,111307,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2354,I,NEW,90,111307,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2355,I,NEW,90,111307,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2356,I,NEW,6,112930,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2357,I,NEW,90,113641,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2358,I,NEW,90,113641,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2359,I,NEW,6,113950,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2360,I,NEW,90,115357,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2361,I,NEW,90,115357,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2362,I,NEW,90,116497,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2363,I,NEW,90,116497,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2364,I,NEW,90,116497,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2365,I,NEW,90,119101,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2366,I,NEW,90,119803,2024,Mercedes-Benz,EQE SUV,0,A,Electric,0
2367,I,NEW,90,119281,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2368,I,NEW,90,119281,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2369,I,NEW,90,119281,2024,Mercedes-Benz,EQE SUV,0,A,Electric,1
2370,I,NEW,5,99619,2024,Mercedes-Benz,EQE SUV,0,A,Electric,2
2371,I,NEW,12,99619,2024,Mercedes-Benz,EQE SUV,0,A,Electric,2
2372,I,NEW,8,101641,2024,Mercedes-Benz,EQE SUV,0,A,Electric,2
2373,I,NEW,8,102567,2024,Mercedes-Benz,EQE SUV,0,A,Electric,2
2374,I,NEW,15,102963,2024,Mercedes-Benz,EQE SUV,0,A,Electric,2
2375,I,NEW,7,111303,2024,Mercedes-Benz,EQE SUV,0,A,Electric,2
2376,I,NEW,90,165799,2024,Mercedes-Benz,EQS,0,A,Electric,0
2377,I,NEW,90,165799,2024,Mercedes-Benz,EQS,0,A,Electric,0
2378,I,NEW,22,169587,2024,Mercedes-Benz,EQS,0,A,Electric,2
2379,I,NEW,6,164910,2024,Mercedes-Benz,EQS SUV,0,A,Electric,0
2380,F,NEW,6,140940,2024,Mercedes-Benz,EQS SUV,0,A,Electric,1
2381,F,NEW,6,146910,2024,Mercedes-Benz,EQS SUV,0,A,Electric,1
2382,F,NEW,90,150901,2024,Mercedes-Benz,EQS SUV,0,A,Electric,0
2383,F,NEW,90,164821,2024,Mercedes-Benz,EQS SUV,0,A,Electric,1
2384,I,NEW,90,150901,2024,Mercedes-Benz,EQS SUV,0,A,Electric,0
2385,I,NEW,6,155940,2024,Mercedes-Benz,EQS SUV,0,A,Electric,1
2386,I,NEW,6,161910,2024,Mercedes-Benz,EQS SUV,0,A,Electric,1
2387,I,NEW,90,164821,2024,Mercedes-Benz,EQS SUV,0,A,Electric,1
2388,I,NEW,10,151803,2024,Mercedes-Benz,EQS SUV,0,A,Electric,2
2389,I,NEW,90,75877,2024,Mercedes-Benz,GLA,0,A,Gas,27
2390,I,NEW,90,75877,2024,Mercedes-Benz,GLA,0,A,Gas,27
2391,F,NEW,6,61076,2024,Mercedes-Benz,GLA,0,A,Gas,0
2392,F,NEW,6,66215,2024,Mercedes-Benz,GLA,0,A,Gas,0
2393,F,NEW,6,76940,2024,Mercedes-Benz,GLA,0,A,Gas,0
2394,I,NEW,6,66215,2024,Mercedes-Benz,GLA,0,A,Gas,0
2395,I,NEW,6,76940,2024,Mercedes-Benz,GLA,0,A,Gas,0
2396,F,NEW,15,62927,2024,Mercedes-Benz,GLA,0,A,Gas,1
2397,F,NEW,10,75329,2024,Mercedes-Benz,GLA,0,A,Gas,1
2398,I,NEW,9,65154,2024,Mercedes-Benz,GLA,0,A,Gas,1
2399,I,NEW,1175,65897,2024,Mercedes-Benz,GLA,0,A,Gas,1
2400,I,NEW,578,66172,2024,Mercedes-Benz,GLB,0,A,Gas,2
2401,F,NEW,3316,62948,2024,Mercedes-Benz,GLB,0,A,Gas,0
2402,F,NEW,3010,63918,2024,Mercedes-Benz,GLB,0,A,Gas,0
2403,F,NEW,3770,64418,2024,Mercedes-Benz,GLB,0,A,Gas,0
2404,F,NEW,376,64892,2024,Mercedes-Benz,GLB,0,A,Gas,0
2405,F,NEW,6,64980,2024,Mercedes-Benz,GLB,0,A,Gas,0
2406,F,NEW,2265,65198,2024,Mercedes-Benz,GLB,0,A,Gas,0
2407,F,NEW,2352,65672,2024,Mercedes-Benz,GLB,0,A,Gas,0
2408,F,NEW,6,65955,2024,Mercedes-Benz,GLB,0,A,Gas,0
2409,F,NEW,2090,66172,2024,Mercedes-Benz,GLB,0,A,Gas,0
2410,F,NEW,706,66172,2024,Mercedes-Benz,GLB,0,A,Gas,1
2411,F,NEW,546,66388,2024,Mercedes-Benz,GLB,0,A,Gas,0
2412,F,NEW,3322,66452,2024,Mercedes-Benz,GLB,0,A,Gas,0
2413,F,NEW,7600,66452,2024,Mercedes-Benz,GLB,0,A,Gas,0
2414,F,NEW,7713,66702,2024,Mercedes-Benz,GLB,0,A,Gas,0
2415,F,NEW,2323,66702,2024,Mercedes-Benz,GLB,0,A,Gas,0
2416,F,NEW,724,66952,2024,Mercedes-Benz,GLB,0,A,Gas,0
2417,F,NEW,2531,67278,2024,Mercedes-Benz,GLB,0,A,Gas,0
2418,F,NEW,4189,67392,2024,Mercedes-Benz,GLB,0,A,Gas,0
2419,F,NEW,437,67392,2024,Mercedes-Benz,GLB,0,A,Gas,0
2420,F,NEW,816,67528,2024,Mercedes-Benz,GLB,0,A,Gas,0
2421,F,NEW,6,68455,2024,Mercedes-Benz,GLB,0,A,Gas,0
2422,F,NEW,1884,69322,2024,Mercedes-Benz,GLB,0,A,Gas,0
2423,F,NEW,90,77492,2024,Mercedes-Benz,GLB,0,A,Gas,0
2424,F,NEW,6,78555,2024,Mercedes-Benz,GLB,0,A,Gas,0
2425,F,NEW,9,66679,2024,Mercedes-Benz,GLB,0,A,Gas,1
2426,F,NEW,17,68844,2024,Mercedes-Benz,GLB,0,A,Gas,2
2427,F,NEW,23,69904,2024,Mercedes-Benz,GLB,0,A,Gas,0
2428,I,NEW,90,67979,2024,Mercedes-Benz,GLB,0,A,Gas,0
2429,I,NEW,17,68174,2024,Mercedes-Benz,GLB,0,A,Gas,0
2430,I,NEW,16,77944,2024,Mercedes-Benz,GLB,0,A,Gas,0
2431,I,NEW,6,74334,2024,Mercedes-Benz,GLC,0,A,Gas,0
2432,I,NEW,6,74334,2024,Mercedes-Benz,GLC,0,A,Gas,0
2433,I,NEW,1094,75002,2024,Mercedes-Benz,GLC,0,A,Gas,8
2434,I,NEW,1094,75002,2024,Mercedes-Benz,GLC,0,A,Gas,8
2435,I,NEW,6,80069,2024,Mercedes-Benz,GLC,0,A,Gas,0
2436,I,NEW,90,68618,2024,Mercedes-Benz,GLC,0,A,Gas,15
2437,I,NEW,90,68618,2024,Mercedes-Benz,GLC,0,A,Gas,15
2438,I,NEW,90,68877,2024,Mercedes-Benz,GLC,0,A,Gas,15
2439,I,NEW,90,68877,2024,Mercedes-Benz,GLC,0,A,Gas,15
2440,I,NEW,0,69472,2024,Mercedes-Benz,GLC,0,A,Gas,1
2441,I,NEW,0,69472,2024,Mercedes-Benz,GLC,0,A,Gas,1
2442,I,NEW,0,70197,2024,Mercedes-Benz,GLC,0,A,Gas,10
2443,I,NEW,0,70197,2024,Mercedes-Benz,GLC,0,A,Gas,10
2444,I,NEW,0,70198,2024,Mercedes-Benz,GLC,0,A,Gas,24
2445,I,NEW,0,70198,2024,Mercedes-Benz,GLC,0,A,Gas,24
2446,I,NEW,6,71539,2024,Mercedes-Benz,GLC,0,A,Gas,0
2447,I,NEW,6,71539,2024,Mercedes-Benz,GLC,0,A,Gas,0
2448,I,NEW,0,72117,2024,Mercedes-Benz,GLC,0,A,Gas,1
2449,I,NEW,0,72117,2024,Mercedes-Benz,GLC,0,A,Gas,1
2450,I,NEW,90,72336,2024,Mercedes-Benz,GLC,0,A,Gas,8
2451,I,NEW,90,72336,2024,Mercedes-Benz,GLC,0,A,Gas,8
2452,I,NEW,90,72898,2024,Mercedes-Benz,GLC,0,A,Gas,30
2453,I,NEW,90,72898,2024,Mercedes-Benz,GLC,0,A,Gas,30
2454,I,NEW,652,73122,2024,Mercedes-Benz,GLC,0,A,Gas,2
2455,I,NEW,1102,73122,2024,Mercedes-Benz,GLC,0,A,Gas,4
2456,I,NEW,652,73122,2024,Mercedes-Benz,GLC,0,A,Gas,2
2457,I,NEW,1102,73122,2024,Mercedes-Benz,GLC,0,A,Gas,4
2458,I,NEW,6,73584,2024,Mercedes-Benz,GLC,0,A,Gas,0
2459,I,NEW,6,73584,2024,Mercedes-Benz,GLC,0,A,Gas,0
2460,I,NEW,6,73584,2024,Mercedes-Benz,GLC,0,A,Gas,0
2461,I,NEW,6,73584,2024,Mercedes-Benz,GLC,0,A,Gas,0
2462,I,NEW,6,73584,2024,Mercedes-Benz,GLC,0,A,Gas,1
2463,I,NEW,6,73584,2024,Mercedes-Benz,GLC,0,A,Gas,1
2464,I,NEW,90,74098,2024,Mercedes-Benz,GLC,0,A,Gas,26
2465,I,NEW,90,74098,2024,Mercedes-Benz,GLC,0,A,Gas,26
2466,I,NEW,6,74614,2024,Mercedes-Benz,GLC,0,A,Gas,0
2467,I,NEW,6,74614,2024,Mercedes-Benz,GLC,0,A,Gas,0
2468,I,NEW,6,74614,2024,Mercedes-Benz,GLC,0,A,Gas,0
2469,I,NEW,6,74614,2024,Mercedes-Benz,GLC,0,A,Gas,0
2470,I,NEW,13,74614,2024,Mercedes-Benz,GLC,0,A,Gas,0
2471,I,NEW,13,74614,2024,Mercedes-Benz,GLC,0,A,Gas,0
2472,I,NEW,0,75202,2024,Mercedes-Benz,GLC,0,A,Gas,0
2473,I,NEW,0,75202,2024,Mercedes-Benz,GLC,0,A,Gas,0
2474,I,NEW,90,75202,2024,Mercedes-Benz,GLC,0,A,Gas,1
2475,I,NEW,90,75202,2024,Mercedes-Benz,GLC,0,A,Gas,1
2476,I,NEW,90,75452,2024,Mercedes-Benz,GLC,0,A,Gas,7
2477,I,NEW,90,75452,2024,Mercedes-Benz,GLC,0,A,Gas,7
2478,I,NEW,6,75494,2024,Mercedes-Benz,GLC,0,A,Gas,0
2479,I,NEW,6,75494,2024,Mercedes-Benz,GLC,0,A,Gas,0
2480,I,NEW,6,75494,2024,Mercedes-Benz,GLC,0,A,Gas,0
2481,I,NEW,6,75494,2024,Mercedes-Benz,GLC,0,A,Gas,0
2482,I,NEW,6,75784,2024,Mercedes-Benz,GLC,0,A,Gas,1
2483,I,NEW,6,75784,2024,Mercedes-Benz,GLC,0,A,Gas,1
2484,I,NEW,6,75784,2024,Mercedes-Benz,GLC,0,A,Gas,1
2485,I,NEW,6,75784,2024,Mercedes-Benz,GLC,0,A,Gas,1
2486,I,NEW,2464,76017,2024,Mercedes-Benz,GLC,0,A,Gas,17
2487,I,NEW,2464,76017,2024,Mercedes-Benz,GLC,0,A,Gas,17
2488,I,NEW,90,76018,2024,Mercedes-Benz,GLC,0,A,Gas,10
2489,I,NEW,90,76018,2024,Mercedes-Benz,GLC,0,A,Gas,10
2490,I,NEW,90,76202,2024,Mercedes-Benz,GLC,0,A,Gas,4
2491,I,NEW,90,76202,2024,Mercedes-Benz,GLC,0,A,Gas,4
2492,I,NEW,90,76302,2024,Mercedes-Benz,GLC,0,A,Gas,0
2493,I,NEW,90,76302,2024,Mercedes-Benz,GLC,0,A,Gas,0
2494,I,NEW,0,77307,2024,Mercedes-Benz,GLC,0,A,Gas,3
2495,I,NEW,0,77307,2024,Mercedes-Benz,GLC,0,A,Gas,3
2496,I,NEW,90,77698,2024,Mercedes-Benz,GLC,0,A,Gas,10
2497,I,NEW,90,77698,2024,Mercedes-Benz,GLC,0,A,Gas,8
2498,I,NEW,90,78422,2024,Mercedes-Benz,GLC,0,A,Gas,0
2499,I,NEW,90,78422,2024,Mercedes-Benz,GLC,0,A,Gas,0
2500,I,NEW,90,79152,2024,Mercedes-Benz,GLC,0,A,Gas,2
2501,I,NEW,90,79152,2024,Mercedes-Benz,GLC,0,A,Gas,2
2502,I,NEW,0,701975,2024,Mercedes-Benz,GLC,0,A,Gas,3
2503,I,NEW,0,701975,2024,Mercedes-Benz,GLC,0,A,Gas,3
2504,I,NEW,90,96998,2024,Mercedes-Benz,GLC,0,A,Gas,6
2505,I,NEW,90,96998,2024,Mercedes-Benz,GLC,0,A,Gas,6
2506,F,NEW,7046,74372,2024,Mercedes-Benz,GLC,0,A,Gas,0
2507,F,NEW,6,76089,2024,Mercedes-Benz,GLC,0,A,Gas,0
2508,F,NEW,6,81044,2024,Mercedes-Benz,GLC,0,A,Gas,0
2509,F,NEW,8620,68618,2024,Mercedes-Benz,GLC,0,A,Gas,0
2510,F,NEW,1355,69472,2024,Mercedes-Benz,GLC,0,A,Gas,0
2511,F,NEW,6,69739,2024,Mercedes-Benz,GLC,0,A,Gas,0
2512,F,NEW,6,69739,2024,Mercedes-Benz,GLC,0,A,Gas,0
2513,F,NEW,90,70448,2024,Mercedes-Benz,GLC,0,A,Gas,0
2514,F,NEW,2852,70708,2024,Mercedes-Benz,GLC,0,A,Gas,0
2515,F,NEW,6,70714,2024,Mercedes-Benz,GLC,0,A,Gas,0
2516,F,NEW,6,70714,2024,Mercedes-Benz,GLC,0,A,Gas,0
2517,F,NEW,6,70714,2024,Mercedes-Benz,GLC,0,A,Gas,0
2518,F,NEW,6,70714,2024,Mercedes-Benz,GLC,0,A,Gas,0
2519,F,NEW,6,70714,2024,Mercedes-Benz,GLC,0,A,Gas,0
2520,F,NEW,6,70889,2024,Mercedes-Benz,GLC,0,A,Gas,0
2521,F,NEW,2930,70958,2024,Mercedes-Benz,GLC,0,A,Gas,0
2522,F,NEW,6,72319,2024,Mercedes-Benz,GLC,0,A,Gas,0
2523,F,NEW,6,72609,2024,Mercedes-Benz,GLC,0,A,Gas,0
2524,F,NEW,6,72609,2024,Mercedes-Benz,GLC,0,A,Gas,0
2525,F,NEW,6,72639,2024,Mercedes-Benz,GLC,0,A,Gas,0
2526,F,NEW,6,73084,2024,Mercedes-Benz,GLC,0,A,Gas,0
