dealer_type,stock_type,mileage,price,model_year,make,model,certified,transmission_from_vin,fuel_type_from_vin,number_price_changes
I,NEW,43,48999,2024,Nissan,Murano,0,A,Gas,1
I,NEW,15,48999,2024,Nissan,Murano,0,A,Gas,1
I,NEW,0,48999,2024,Nissan,Murano,0,A,Gas,1
I,NEW,15,48999,2024,Nissan,Murano,0,A,Gas,1
I,NEW,0,44999,2024,Nissan,Murano,0,A,Gas,1
I,NEW,11,44999,2024,Nissan,Murano,0,A,Gas,1
I,NEW,0,44999,2024,Nissan,Murano,0,A,Gas,1
I,NEW,0,44999,2024,Nissan,Murano,0,A,Gas,1
I,NEW,0,44999,2024,Nissan,Murano,0,A,Gas,1
I,NEW,11,44999,2024,Nissan,Murano,0,A,Gas,1
I,NEW,0,44999,2024,Nissan,Murano,0,A,Gas,1
I,NEW,11,47624,2024,Nissan,Murano,0,A,Gas,0
I,NEW,16,47624,2024,Nissan,Murano,0,A,Gas,0
I,NEW,15,50624,2024,Nissan,Murano,0,A,Gas,0
I,NEW,15,50624,2024,Nissan,Murano,0,A,Gas,0
I,NEW,15,50624,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,48628,2024,Nissan,Murano,0,A,Gas,36
F,NEW,0,48988,2024,Nissan,Murano,0,A,Gas,9
F,NEW,0,49828,2024,Nissan,Murano,0,A,Gas,75
F,NEW,0,49999,2024,Nissan,Murano,0,A,Gas,2
F,NEW,0,49999,2024,Nissan,Murano,0,A,Gas,1
F,NEW,0,50149,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,50149,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,50449,2024,Nissan,Murano,0,A,Gas,22
F,NEW,0,50449,2024,Nissan,Murano,0,A,Gas,27
F,NEW,0,50999,2024,Nissan,Murano,0,A,Gas,11
F,NEW,17,0,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,0,2024,Nissan,Murano,0,A,Gas,2
F,USED,15,49988,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,49998,2024,Nissan,Murano,0,A,Gas,16
F,NEW,50,51328,2024,Nissan,Murano,0,A,Gas,1
F,NEW,0,51328,2024,Nissan,Murano,0,A,Gas,1
F,NEW,0,51328,2024,Nissan,Murano,0,A,Gas,1
F,NEW,0,51428,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,51463,2024,Nissan,Murano,0,A,Gas,3
F,NEW,0,51628,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,51628,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,51628,2024,Nissan,Murano,0,A,Gas,1
F,NEW,0,51628,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,51628,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,51628,2024,Nissan,Murano,0,A,Gas,3
F,NEW,0,51728,2024,Nissan,Murano,0,A,Gas,0
F,NEW,15,51949,2024,Nissan,Murano,0,A,Gas,1
F,NEW,0,52249,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,52249,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,52249,2024,Nissan,Murano,0,A,Gas,0
F,NEW,12,52649,2024,Nissan,Murano,0,A,Gas,15
F,NEW,0,53429,2024,Nissan,Murano,0,A,Gas,1
F,NEW,50,53999,2024,Nissan,Murano,0,A,Gas,1
F,NEW,0,46998,2024,Nissan,Murano,0,A,Gas,28
F,NEW,0,49249,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,49249,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,49249,2024,Nissan,Murano,0,A,Gas,52
F,NEW,0,44987,2024,Nissan,Murano,0,A,Gas,53
F,NEW,0,45634,2024,Nissan,Murano,0,A,Gas,52
F,NEW,0,45799,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,45999,2024,Nissan,Murano,0,A,Gas,23
F,NEW,0,45999,2024,Nissan,Murano,0,A,Gas,57
F,NEW,15,50577,2024,Nissan,Murano,0,A,Gas,29
F,NEW,15,51577,2024,Nissan,Murano,0,A,Gas,3
F,NEW,15,52377,2024,Nissan,Murano,0,A,Gas,1
F,NEW,16,52377,2024,Nissan,Murano,0,A,Gas,1
F,NEW,15,52386,2024,Nissan,Murano,0,A,Gas,5
F,NEW,15,52680,2024,Nissan,Murano,0,A,Gas,2
F,NEW,15,52899,2024,Nissan,Murano,0,A,Gas,1
F,NEW,15,53822,2024,Nissan,Murano,0,A,Gas,3
F,NEW,15,50277,2024,Nissan,Murano,0,A,Gas,7
F,NEW,15,50631,2024,Nissan,Murano,0,A,Gas,0
F,NEW,15,45981,2024,Nissan,Murano,0,A,Gas,3
F,NEW,7,49828,2024,Nissan,Murano,0,A,Gas,0
F,NEW,6,49828,2024,Nissan,Murano,0,A,Gas,0
F,NEW,10,49828,2024,Nissan,Murano,0,A,Gas,0
F,NEW,10,50769,2024,Nissan,Murano,0,A,Gas,2
F,NEW,10,51628,2024,Nissan,Murano,0,A,Gas,1
F,NEW,15,51628,2024,Nissan,Murano,0,A,Gas,1
F,NEW,10,48463,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,48988,2024,Nissan,Murano,0,A,Gas,8
F,NEW,0,49828,2024,Nissan,Murano,0,A,Gas,75
F,NEW,0,49999,2024,Nissan,Murano,0,A,Gas,2
F,NEW,0,49999,2024,Nissan,Murano,0,A,Gas,1
F,NEW,0,50149,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,50149,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,50449,2024,Nissan,Murano,0,A,Gas,19
F,NEW,0,50449,2024,Nissan,Murano,0,A,Gas,27
F,NEW,0,50999,2024,Nissan,Murano,0,A,Gas,10
F,NEW,17,0,2024,Nissan,Murano,0,A,Gas,1
F,NEW,0,0,2024,Nissan,Murano,0,A,Gas,2
F,USED,15,49988,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,49998,2024,Nissan,Murano,0,A,Gas,16
F,NEW,0,51328,2024,Nissan,Murano,0,A,Gas,0
F,NEW,50,51328,2024,Nissan,Murano,0,A,Gas,1
F,NEW,0,51328,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,51428,2024,Nissan,Murano,0,A,Gas,0
F,NEW,12,51458,2024,Nissan,Murano,0,A,Gas,1
F,NEW,0,51463,2024,Nissan,Murano,0,A,Gas,3
F,NEW,0,51628,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,51628,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,51628,2024,Nissan,Murano,0,A,Gas,1
F,NEW,0,51628,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,51628,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,51628,2024,Nissan,Murano,0,A,Gas,3
F,NEW,0,51728,2024,Nissan,Murano,0,A,Gas,0
F,NEW,15,51949,2024,Nissan,Murano,0,A,Gas,1
F,NEW,0,52249,2024,Nissan,Murano,0,A,Gas,1
F,NEW,0,52249,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,52249,2024,Nissan,Murano,0,A,Gas,0
F,NEW,12,52649,2024,Nissan,Murano,0,A,Gas,15
F,NEW,0,53429,2024,Nissan,Murano,0,A,Gas,1
F,NEW,50,53999,2024,Nissan,Murano,0,A,Gas,1
F,NEW,0,46998,2024,Nissan,Murano,0,A,Gas,28
F,NEW,0,48628,2024,Nissan,Murano,0,A,Gas,37
F,NEW,0,49249,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,49249,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,49249,2024,Nissan,Murano,0,A,Gas,52
F,NEW,0,44987,2024,Nissan,Murano,0,A,Gas,52
F,NEW,0,45634,2024,Nissan,Murano,0,A,Gas,52
F,NEW,0,45799,2024,Nissan,Murano,0,A,Gas,0
F,NEW,15,45981,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,45999,2024,Nissan,Murano,0,A,Gas,23
F,NEW,0,45999,2024,Nissan,Murano,0,A,Gas,57
F,NEW,0,54074,2024,Nissan,Murano,0,A,Gas,0
F,NEW,15,54074,2024,Nissan,Murano,0,A,Gas,0
F,NEW,15,54074,2024,Nissan,Murano,0,A,Gas,0
F,NEW,11,51074,2024,Nissan,Murano,0,A,Gas,0
F,NEW,43,52274,2024,Nissan,Murano,0,A,Gas,0
F,NEW,15,52274,2024,Nissan,Murano,0,A,Gas,0
F,NEW,15,52274,2024,Nissan,Murano,0,A,Gas,0
F,NEW,15,52274,2024,Nissan,Murano,0,A,Gas,0
F,NEW,15,52274,2024,Nissan,Murano,0,A,Gas,0
F,NEW,15,52274,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,52274,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,47624,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,47624,2024,Nissan,Murano,0,A,Gas,0
F,NEW,11,47624,2024,Nissan,Murano,0,A,Gas,0
F,NEW,11,47624,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,47624,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,47624,2024,Nissan,Murano,0,A,Gas,0
F,NEW,16,47624,2024,Nissan,Murano,0,A,Gas,0
F,NEW,0,47624,2024,Nissan,Murano,0,A,Gas,0
F,NEW,11,48624,2024,Nissan,Murano,0,A,Gas,0
F,NEW,15,50624,2024,Nissan,Murano,0,A,Gas,0
F,NEW,15,50624,2024,Nissan,Murano,0,A,Gas,0
F,NEW,15,50624,2024,Nissan,Murano,0,A,Gas,0
F,NEW,25,0,2024,Nissan,Pathfinder,0,A,Gas,10
F,NEW,5,61999,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,5,62874,2024,Nissan,Pathfinder,0,A,Gas,1
F,NEW,5,63136,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,9,63770,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,5,66644,2024,Nissan,Pathfinder,0,A,Gas,1
F,NEW,0,0,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,25,0,2024,Nissan,Pathfinder,0,A,Gas,4
F,NEW,25,0,2024,Nissan,Pathfinder,0,A,Gas,10
F,NEW,2,54976,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,25,0,2024,Nissan,Pathfinder,0,A,Gas,10
F,NEW,25,0,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,25,0,2024,Nissan,Pathfinder,0,A,Gas,10
F,NEW,25,0,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,5,64144,2024,Nissan,Pathfinder,0,A,Gas,1
F,NEW,5,64145,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,5,64145,2024,Nissan,Pathfinder,0,A,Gas,4
F,NEW,25,65040,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,25,65040,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,5,58145,2024,Nissan,Pathfinder,0,A,Gas,2
F,NEW,2,61141,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,11,0,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,5,0,2024,Nissan,Pathfinder,0,A,Gas,5
I,USED,6984,56358,2024,Nissan,Pathfinder,0,A,Gas,0
I,USED,11141,56358,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,1,57139,2024,Nissan,Pathfinder,0,A,Gas,10
I,USED,7024,58138,2024,Nissan,Pathfinder,0,A,Gas,1
I,USED,7250,59088,2024,Nissan,Pathfinder,0,A,Gas,8
I,NEW,8,59854,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,12,60558,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,12,60558,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,90,60558,2024,Nissan,Pathfinder,0,A,Gas,5
I,NEW,15,60877,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,12,61057,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,22,61149,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,11,61204,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,100,61204,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,0,61204,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,100,61208,2024,Nissan,Pathfinder,0,A,Gas,2
I,NEW,8,61208,2024,Nissan,Pathfinder,0,A,Gas,3
I,NEW,5,61210,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,15,61236,2024,Nissan,Pathfinder,0,A,Gas,10
I,NEW,26,61448,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,11,61510,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,12,61707,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,12,61887,2024,Nissan,Pathfinder,0,A,Gas,2
I,NEW,4765,61887,2024,Nissan,Pathfinder,0,A,Gas,3
I,NEW,11,62180,2024,Nissan,Pathfinder,0,A,Gas,6
I,NEW,10,62186,2024,Nissan,Pathfinder,0,A,Gas,3
I,NEW,15,62830,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,10,63556,2024,Nissan,Pathfinder,0,A,Gas,2
I,NEW,10,64164,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,15,64456,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,5,0,2024,Nissan,Pathfinder,0,A,Gas,5
I,NEW,12,49218,2024,Nissan,Pathfinder,0,A,Gas,4
I,NEW,8,49637,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,10,49737,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,14,49852,2024,Nissan,Pathfinder,0,A,Gas,5
I,NEW,25,50226,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,20,54358,2024,Nissan,Pathfinder,0,A,Gas,3
I,USED,7288,55900,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,100,56058,2024,Nissan,Pathfinder,0,A,Gas,2
I,NEW,35,56354,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,12,56518,2024,Nissan,Pathfinder,0,A,Gas,3
I,NEW,32,56649,2024,Nissan,Pathfinder,0,A,Gas,2
I,NEW,12,56717,2024,Nissan,Pathfinder,0,A,Gas,3
I,NEW,190,57037,2024,Nissan,Pathfinder,0,A,Gas,7
I,NEW,23,57226,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,8,57326,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,12,57336,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,100,58354,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,100,58354,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,100,58358,2024,Nissan,Pathfinder,0,A,Gas,2
I,NEW,12,58360,2024,Nissan,Pathfinder,0,A,Gas,2
I,NEW,35,58649,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,27,58849,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,52,58948,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,26,58949,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,12,59037,2024,Nissan,Pathfinder,0,A,Gas,2
I,NEW,25,59226,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,16,59226,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,12,59336,2024,Nissan,Pathfinder,0,A,Gas,3
I,NEW,10,60706,2024,Nissan,Pathfinder,0,A,Gas,2
I,NEW,11,52060,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,6,52189,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,0,52354,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,12,52360,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,5000,52660,2024,Nissan,Pathfinder,0,A,Gas,3
I,NEW,18,52737,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,26,52949,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,80,52949,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,10,53327,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,20,53956,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,65,54406,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,14,54406,2024,Nissan,Pathfinder,0,A,Gas,2
I,NEW,12,55058,2024,Nissan,Pathfinder,0,A,Gas,2
I,NEW,14,55358,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,13,55358,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,14,55358,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,12,55358,2024,Nissan,Pathfinder,0,A,Gas,2
I,NEW,12,55358,2024,Nissan,Pathfinder,0,A,Gas,4
I,NEW,16,56010,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,10,56206,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,89,56326,2024,Nissan,Pathfinder,0,A,Gas,1
I,NEW,24,56326,2024,Nissan,Pathfinder,0,A,Gas,0
I,NEW,10,56382,2024,Nissan,Pathfinder,0,A,Gas,4
F,NEW,11,0,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12500,57139,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,10,59107,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,8,60258,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,60258,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,13,60258,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,60258,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,60558,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,60558,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,6,60558,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,6,60558,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,60558,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,60558,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,60558,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,60558,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,60558,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,60558,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,60558,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,60558,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,60558,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,13,60558,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,11,60560,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,11,60860,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,8,60937,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,19,60937,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,61057,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,61057,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,102,61208,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,61208,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,4643,61208,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,6672,61210,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,11,61210,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,11,61210,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,61237,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,15,61882,2024,Nissan,Pathfinder,0,A,Gas,1
F,NEW,14,61887,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,20,61932,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,22,62099,2024,Nissan,Pathfinder,0,A,Gas,1
F,NEW,26,62176,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,9,62186,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,62186,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,62186,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,14,62186,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,22,62375,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,62475,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,16,62664,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,49058,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,49058,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,102,49193,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,49193,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,11,49196,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,16,49218,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,49353,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,11,49360,2024,Nissan,Pathfinder,0,A,Gas,1
F,NEW,22,49649,2024,Nissan,Pathfinder,0,A,Gas,1
F,NEW,22,49649,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,22,49649,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,15,49782,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,14,49852,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,15,49949,2024,Nissan,Pathfinder,0,A,Gas,1
F,NEW,9,50037,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,10,50037,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,15,50382,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12775,50506,2024,Nissan,Pathfinder,0,A,Gas,0
F,USED,17973,50400,2024,Nissan,Pathfinder,0,A,Gas,1
F,USED,3068,54250,2024,Nissan,Pathfinder,0,A,Gas,2
F,NEW,11820,55555,2024,Nissan,Pathfinder,0,A,Gas,1
F,NEW,6,56058,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,56358,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,56358,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,56358,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,11,56360,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,16,56649,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,24,56649,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,32,56649,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,27,56660,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,5,56660,2024,Nissan,Pathfinder,0,A,Gas,1
F,NEW,12,56717,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,22,56948,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,24,56949,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,22,56949,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,22,56949,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,21,57248,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,22,57248,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,13,57525,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,7987,57628,2024,Nissan,Pathfinder,0,A,Gas,1
F,NEW,25,57980,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,58058,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,58058,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,14,58058,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,11,58060,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,58358,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,58358,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,5,58358,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,58358,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,58358,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,110,58358,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,34,58358,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,11,58360,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,11,58360,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,58649,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,22,58649,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,58657,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,58660,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,10,58737,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,20,58949,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,24,59026,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,15,59037,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,11,59037,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,15,59037,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,24,59248,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,22,59248,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,24,59326,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,13,59336,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,26,59625,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,15,59682,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,52058,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,9830,52139,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,6,52193,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,0,52358,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,102,52358,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,52358,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,52360,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,11,52360,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,5001,52660,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,15,52709,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,52737,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,22,52849,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,100,52926,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,19,53037,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,22,53248,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,22,53248,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,22,53248,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,8,53607,2024,Nissan,Pathfinder,0,A,Gas,1
F,NEW,15,53682,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,55358,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,55358,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,16,55937,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,11,56037,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,13,56037,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,24,56326,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,10,56382,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,14,56687,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,12,56876,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,15,0,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,15,0,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,15,0,2024,Nissan,Pathfinder,0,A,Gas,0
F,NEW,15,58017,2024,Nissan,Pathfinder,0,A,Gas,3
F,USED,25,60028,2024,Nissan,Pathfinder,1,A,Gas,0
F,NEW,15,60028,2024,Nissan,Pathfinder,0,A,Gas,1
